측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
20230224,금천구,0.0255,0.0275,0.48,0.0034,48,33
20230224,노원구,0.0223,0.0295,0.5,0.0027,54,33
20230224,도봉구,0.0164,0.0354,0.49,0.0027,50,29
20230224,동대문구,0.0178,0.0354,0.44,0.0031,47,27
20230224,동작구,0.0208,0.0315,0.41,0.0026,51,32
20230224,마포구,0.026,0.0245,0.47,0.003,38,26
20230224,서대문구,0.0179,0.0315,0.44,,47,23
20230224,서초구,0.0194,0.0292,0.45,0.0028,55,31
20230224,성동구,0.0231,0.0302,0.43,0.0029,52,27
20230224,성북구,0.0223,0.0307,0.45,0.0032,53,27
20230224,송파구,0.0294,0.0236,0.51,0.0027,54,28
20230224,양천구,0.024,0.0224,0.47,0.0032,56,34
20230224,영등포구,0.025,0.0267,,0.0029,48,28
20230224,용산구,0.0213,0.031,0.53,0.0031,48,28
20230224,은평구,0.0157,0.033,0.37,0.0025,44,25
20230224,종로구,0.0158,0.036,0.44,0.0026,45,27
20230224,중구,0.0186,0.0366,0.44,0.003,47,36
20230224,중랑구,0.0235,0.0305,0.44,0.0026,47,29
20230224,강남대로,0.0326,0.0175,0.65,0.003,62,33
20230224,강변북로,0.034,0.0204,0.41,0.0037,57,35
20230224,공항대로,0.0335,0.0184,0.49,0.0029,56,28
20230224,도산대로,0.033,0.0236,0.49,0.0033,59,36
20230224,동작대로,0.0308,0.0269,0.54,0.0031,51,26
20230224,시흥대로,0.0305,0.0229,0.48,0.0032,53,27
20230224,신촌로,0.0324,0.0196,0.59,0.0029,57,34
20230224,영등포로,0.0307,0.0224,0.53,0.003,52,32
20230224,정릉로,0.0321,0.0223,0.54,0.0033,51,27
20230224,종로,0.0161,0.0323,0.47,0.003,46,25
20230224,천호대로,0.0385,0.0181,0.58,0.0031,54,33
20230224,청계천로,0.0208,0.0319,0.42,0.0031,48,28
20230224,한강대로,0.0241,0.0284,0.54,0.0037,58,31
20230224,홍릉로,0.0278,0.0251,0.49,0.003,46,28
20230224,화랑로,0.039,0.0177,0.54,0.0033,49,26
20230224,관악산,0.0136,0.0391,0.27,0.0024,47,26
20230224,남산,0.016,0.0349,0.46,0.0036,49,30
20230224,북한산,0.0078,0.0408,0.35,0.003,48,28
20230224,세곡,0.0311,0.0228,0.59,0.0039,57,31
20230224,항동,0.014,0.0278,0.42,0.0038,48,27
20230224,행주,0.0175,0.0254,0.37,0.0032,46,25
20230224,마포아트센터,0.0227,0.0322,0.54,0.0031,53,28
20230224,서울숲,0.0246,0.0295,0.68,0.0035,55,29
20230224,올림픽공원,0.0284,0.0319,0.71,0.003,50,33
20230224,자연사박물관,0.018,0.0322,0.36,0.0032,46,26
20230225,강남구,0.0162,0.0322,0.39,0.0033,37,17
20230225,강동구,0.0125,0.0287,0.34,0.0026,38,20
20230225,강북구,0.0092,0.0373,0.4,0.0028,40,19
20230225,강서구,0.0111,0.0347,0.4,0.003,44,18
20230225,관악구,0.0165,0.0263,0.45,0.003,37,17
20230225,광진구,0.0131,0.0293,,0.0032,34,18
20230225,구로구,0.0116,0.0274,0.41,0.0032,39,15
20230225,금천구,0.018,0.0311,0.45,0.0034,32,19
20230225,노원구,0.0107,0.0359,0.37,0.0031,39,21
20230225,도봉구,0.0103,0.0367,0.33,0.0028,34,16
20230225,동대문구,0.013,0.0342,0.4,0.0035,36,18
20230225,동작구,0.0149,0.031,0.37,0.0028,38,20
20230225,마포구,0.0172,0.0284,0.43,0.0031,31,17
20230225,서대문구,0.0113,0.032,0.4,,34,14
20230225,서초구,0.0144,0.0301,0.4,0.0031,37,16
20230225,성동구,0.0181,0.03,0.39,0.0029,38,17
20230225,성북구,0.0178,0.0303,0.43,0.0037,37,18
20230225,송파구,0.0222,0.0258,0.47,0.0029,42,20
20230225,양천구,0.0141,0.0268,0.4,0.003,38,19
20230225,영등포구,0.0166,0.0285,,0.0029,34,16
20230225,용산구,0.0153,0.0324,0.51,0.0033,41,21
20230225,은평구,0.0111,0.033,0.3,0.0029,37,19
20230225,종로구,0.0117,0.0353,0.4,0.003,36,19
20230225,중구,0.0136,0.0354,0.41,0.003,36,23
20230225,중랑구,0.0148,0.0328,0.37,0.0029,35,19
20230225,강남대로,0.0234,0.0231,0.51,0.003,43,17
20230225,강변북로,0.0293,0.0216,0.35,0.0039,44,20
20230225,공항대로,0.0199,0.0267,0.38,0.0029,41,16
20230225,도산대로,0.0238,0.0263,0.42,0.0037,41,19
20230225,동작대로,0.0232,0.0287,0.49,0.003,37,19
20230225,시흥대로,0.0194,0.0275,0.39,0.0033,37,16
20230225,신촌로,0.0281,0.0205,0.55,0.0031,44,22
20230225,영등포로,0.0223,0.0253,0.48,0.0032,37,19
20230225,정릉로,0.0253,0.0229,0.48,0.0033,39,19
20230225,종로,0.0131,0.0307,0.45,0.0034,36,16
20230225,천호대로,0.0266,0.0242,0.45,0.0031,43,21
20230225,청계천로,0.0143,0.0327,0.37,0.0033,38,20
20230225,한강대로,0.0163,0.0286,0.5,0.0042,46,18
20230225,홍릉로,0.0212,0.025,0.44,0.0034,35,19
20230225,화랑로,0.0243,0.0245,0.43,0.0033,39,18
20230225,관악산,0.009,0.0373,0.23,0.0027,37,17
20230225,남산,0.0115,0.0343,0.47,0.004,36,17
20230225,북한산,0.005,0.0387,0.33,0.0033,32,15
20230225,세곡,0.023,0.0261,0.45,0.0039,42,17
20230225,항동,0.0065,0.0362,0.28,0.004,32,11
20230225,행주,0.0045,0.0328,0.26,0.0035,32,14
20230225,마포아트센터,0.0157,0.0332,0.5,0.0034,38,15
20230225,서울숲,0.0155,0.0309,0.6,0.0038,39,14
20230225,올림픽공원,0.0152,0.0405,0.59,0.0031,35,19
20230225,자연사박물관,0.0121,0.0315,0.25,0.0036,36,14
20230226,강남구,0.0241,0.0282,0.46,0.0035,37,20
20230226,강동구,0.019,0.0242,0.42,0.0028,41,24
20230226,강북구,0.0171,0.032,0.53,0.0028,40,22
20230226,강서구,0.0204,0.032,0.49,0.0035,44,22
20230226,관악구,0.0261,0.0234,0.54,0.0031,36,20
20230226,광진구,0.021,0.0246,0.47,0.0033,36,20
20230226,구로구,0.0198,0.0248,0.48,0.0035,37,20
20230226,금천구,0.0204,0.03,0.48,0.0031,30,21
20230226,노원구,0.0191,0.0267,0.55,0.0035,41,26
20230226,도봉구,0.0179,0.0318,0.46,0.0029,34,20
20230226,동대문구,0.0192,0.0322,0.48,0.0037,35,20
20230226,동작구,0.0246,0.0267,0.46,0.0029,35,23
20230226,마포구,0.026,0.0257,0.5,0.0032,31,20
20230226,서대문구,0.0263,0.0188,0.6,,36,19
20230226,서초구,0.0215,0.0271,0.48,0.0032,32,19
20230226,성동구,0.0247,0.0281,0.47,0.003,39,18
20230226,성북구,0.0244,0.0275,0.53,0.0039,38,21
20230226,송파구,0.0268,0.0245,0.53,0.003,38,21
20230226,양천구,0.0223,0.0243,0.49,0.0031,37,24
20230226,영등포구,0.0214,0.0292,,0.0031,33,18
20230226,용산구,0.0253,0.0278,0.59,0.0035,38,24
20230226,은평구,0.0173,0.0301,0.37,0.0028,32,20
20230226,종로구,0.0184,0.0326,0.48,0.0031,34,21
20230226,중구,0.0213,0.0335,0.48,0.0032,35,25
20230226,중랑구,0.0229,0.0284,0.46,0.0029,35,22
20230226,강남대로,0.0279,0.0204,0.62,0.0034,38,20
20230226,강변북로,0.0371,0.0194,0.44,0.0041,43,24
20230226,공항대로,0.0289,0.0225,0.51,0.0033,37,19
20230226,도산대로,0.0311,0.0251,0.51,0.004,39,23
20230226,동작대로,0.0328,0.0246,0.59,0.0032,38,22
20230226,시흥대로,0.0335,0.0225,0.52,0.0036,37,18
20230226,신촌로,0.0326,0.0194,0.59,0.0032,41,23
20230226,영등포로,0.0274,0.025,0.54,0.0036,36,21
20230226,정릉로,0.0306,0.0212,0.56,0.0035,38,20
20230226,종로,0.0197,0.0277,0.52,0.0034,35,17
20230226,천호대로,0.0296,0.0227,0.53,0.0033,44,26
20230226,청계천로,0.0212,0.0291,0.45,0.0034,36,21
20230226,한강대로,0.0226,0.0278,0.58,0.0043,42,22
20230226,홍릉로,0.0256,0.0237,0.52,0.0034,34,21
20230226,화랑로,0.0297,0.0214,0.48,0.0032,38,21
20230226,관악산,0.0086,0.0435,0.25,0.0031,34,18
20230226,남산,0.0182,0.0322,0.58,0.0043,34,22
20230226,북한산,0.0075,0.0379,0.38,0.0034,30,18
20230226,세곡,0.0288,0.021,0.65,0.0045,40,20
20230226,항동,0.0121,0.0307,0.39,0.0041,32,15
20230226,행주,0.0161,0.0266,0.38,0.0036,32,18
20230226,마포아트센터,0.0229,0.0305,0.59,0.0035,37,19
20230226,서울숲,0.0241,0.0281,,0.0039,40,19
20230226,올림픽공원,0.0198,0.036,0.66,0.0033,36,24
20230226,자연사박물관,0.0181,0.0302,0.42,0.0037,33,16
20230227,강남구,0.0452,0.0172,0.58,0.0038,47,28
20230227,강동구,0.0348,0.0133,0.53,0.0028,50,33
20230227,강북구,0.0327,0.0232,0.63,0.0029,47,29
20230227,강서구,0.0425,0.0209,0.61,0.004,58,33
20230227,관악구,0.0439,0.0161,0.67,0.0035,48,28
20230227,광진구,0.0389,0.0139,0.56,0.0034,45,30
20230227,구로구,0.038,0.0154,0.58,0.0038,53,31
20230227,금천구,0.0326,0.0225,0.54,0.0034,42,31
20230227,노원구,0.0494,0.0149,0.69,0.0038,48,34
20230227,도봉구,0.0356,0.0202,0.63,0.0029,41,28
20230227,동대문구,0.0433,0.018,0.62,0.0039,47,30
20230227,동작구,0.0391,0.0202,0.55,0.0032,45,32
20230227,마포구,0.0493,0.0148,0.69,0.0041,42,30
20230227,서대문구,0.041,0.0108,,,42,28
20230227,서초구,0.0443,0.015,0.6,0.0033,49,32
20230227,성동구,0.0483,0.0146,0.61,0.0035,50,26
20230227,성북구,0.0466,0.0149,0.71,0.0041,51,31
20230227,송파구,0.0462,0.0142,0.62,0.0034,48,29
20230227,양천구,0.0402,0.015,0.6,0.0035,50,34
20230227,영등포구,0.0481,0.0151,,0.0036,46,29
20230227,용산구,0.0476,0.0165,0.67,0.0039,47,31
20230227,은평구,0.0379,0.0184,0.54,0.003,45,30
20230227,종로구,0.0441,0.0169,0.7,0.0037,45,32
20230227,중구,0.048,0.0177,0.67,0.0037,48,42
20230227,중랑구,0.0445,0.0162,0.61,0.0032,45,32
20230227,강남대로,0.0444,0.0115,0.85,0.0041,57,32
20230227,강변북로,0.0556,0.0094,0.6,0.0043,55,35
20230227,공항대로,0.0514,0.0117,0.66,0.0039,54,29
20230227,도산대로,0.0585,0.0134,0.73,0.0041,53,34
20230227,동작대로,0.0476,0.0173,0.69,0.0037,49,29
20230227,시흥대로,0.0539,0.0127,0.66,0.0042,53,26
20230227,신촌로,0.0561,0.0085,0.85,0.0038,56,37
20230227,영등포로,0.0547,0.0094,0.74,0.0039,49,30
20230227,정릉로,0.0511,0.0107,0.73,0.0039,49,30
20230227,종로,0.0445,0.0146,0.74,0.0037,45,26
20230227,천호대로,0.0513,0.0115,0.7,0.0036,52,35
20230227,청계천로,0.0482,0.0138,0.73,0.004,51,32
20230227,한강대로,0.0517,0.0141,0.81,0.0047,58,33
20230227,홍릉로,0.0494,0.0118,0.69,0.0037,45,31
20230227,화랑로,0.0494,0.0114,0.6,0.0035,48,30
20230227,관악산,0.0114,0.0499,0.25,0.0035,43,26
20230227,남산,0.042,0.0184,0.67,0.0047,49,33
20230227,북한산,0.019,0.0292,0.47,0.0033,45,29
20230227,세곡,0.0432,0.016,0.81,0.005,54,32
20230227,항동,0.0228,0.0201,0.52,0.0043,45,26
20230227,행주,0.0393,0.0149,0.52,0.004,46,27
20230227,마포아트센터,0.0496,0.0165,0.8,0.0039,52,31
20230227,서울숲,0.0491,0.0145,0.55,0.0039,50,29
20230227,올림픽공원,0.0449,0.0202,0.85,0.0035,48,34
20230227,자연사박물관,0.0431,0.0176,0.85,0.0041,45,28
20230228,강남구,0.0374,0.0247,0.52,0.0036,35,22
20230228,강동구,0.0283,0.019,0.48,0.0025,40,26
20230228,강북구,0.0317,0.0255,0.58,0.0026,34,21
20230228,강서구,0.0394,0.0229,0.58,0.0034,48,28
20230228,관악구,0.0382,0.0201,0.58,0.0031,39,23
20230228,광진구,0.0333,0.0179,0.57,0.0034,38,25
20230228,구로구,0.0335,0.0182,0.53,0.0034,41,25
20230228,금천구,0.0333,0.0258,0.49,0.0037,34,25
20230228,노원구,0.0453,0.0207,0.63,0.0036,41,29
20230228,도봉구,0.0308,0.0245,0.62,0.0027,29,20
20230228,동대문구,0.038,0.0215,0.6,0.0037,38,25
20230228,동작구,0.033,0.0273,0.47,0.0027,33,24
20230228,마포구,0.0423,0.0187,0.6,0.0037,34,25
20230228,서대문구,0.0154,0.0329,0.4,0.0023,25,15
20230228,서초구,0.042,0.0196,0.54,0.003,39,25
20230228,성동구,0.0393,0.0208,0.54,0.0033,39,22
20230228,성북구,0.0391,0.0197,0.68,0.0036,38,24
20230228,송파구,0.0356,0.0226,0.53,0.0032,36,22
20230228,양천구,0.0366,0.0172,0.54,0.0037,41,28
20230228,영등포구,0.0397,0.0208,,0.0035,36,23
20230228,용산구,0.0388,0.0229,0.6,0.0036,35,24
20230228,은평구,0.032,0.0243,0.51,0.0025,33,24
20230228,종로구,0.0377,0.0209,0.64,0.0034,37,26
20230228,중구,0.0433,0.022,0.62,0.0033,37,33
20230228,중랑구,0.0383,0.0206,0.55,0.0029,38,26
20230228,강남대로,0.04,0.0153,0.77,0.0041,38,24
20230228,강변북로,0.0496,0.0125,0.58,0.004,39,27
20230228,공항대로,0.0452,0.0158,0.59,0.0033,37,22
20230228,도산대로,0.0495,0.0196,0.64,0.0038,41,28
20230228,동작대로,0.0438,0.021,0.64,0.0034,39,23
20230228,시흥대로,0.0494,0.0154,0.58,0.0039,39,21
20230228,신촌로,0.0528,0.0117,0.78,0.0035,42,29
20230228,영등포로,0.0484,0.0134,0.67,0.0037,40,26
20230228,정릉로,0.0463,0.0128,0.7,0.0037,38,23
20230228,종로,0.0404,0.0158,0.67,0.0035,36,22
20230228,천호대로,0.0453,0.0165,0.67,0.0036,42,28
20230228,청계천로,0.0445,0.0153,0.67,0.0036,40,27
20230228,한강대로,0.0467,0.0165,0.72,0.0043,45,29
20230228,홍릉로,0.0446,0.0151,0.85,0.0038,36,27
20230228,화랑로,0.0467,0.0132,0.6,0.0033,39,24
20230228,관악산,0.0086,0.0528,0.23,0.0029,28,18
20230228,남산,0.0294,0.029,0.51,0.0042,35,26
20230228,북한산,0.0096,0.0436,0.3,0.0029,20,12
20230228,세곡,0.0346,0.023,0.69,0.0047,36,23
20230228,항동,0.0227,0.02,0.55,0.004,42,25
20230228,행주,0.0368,0.0165,0.46,0.0035,36,21
20230228,마포아트센터,0.0416,0.0225,0.73,0.0034,39,24
20230228,서울숲,0.0405,0.0219,0.59,0.0038,39,23
20230228,올림픽공원,0.0375,0.028,0.83,0.0033,40,28
20230228,자연사박물관,0.0367,0.0216,0.98,0.0035,34,24
20230301,강남구,0.02,0.0357,0.34,0.003,34,17
20230301,강동구,0.0152,0.0282,0.32,0.0022,36,19
20230301,강북구,0.0149,0.0369,0.4,0.0025,33,17
20230301,강서구,0.0228,0.032,0.4,0.0027,45,22
20230301,관악구,0.0193,0.0298,0.4,0.0025,35,16
20230301,광진구,0.0158,0.0299,0.35,0.0031,32,18
20230301,구로구,0.016,0.0293,0.39,0.0028,40,17
20230301,금천구,0.0229,0.0346,0.38,0.0039,31,20
20230301,노원구,0.0073,0.0328,0.4,0.0028,35,20
20230301,도봉구,0.0155,0.0358,0.48,0.0026,34,17
20230301,동대문구,0.0182,0.0353,0.39,0.003,34,18
20230301,동작구,0.018,0.0358,0.32,0.0024,33,19
20230301,마포구,0.0241,0.0295,0.39,0.003,29,17
20230301,서대문구,0.0169,0.0236,,,27,16
20230301,서초구,0.0145,0.0343,0.37,0.0027,37,18
20230301,성동구,0.0202,0.0329,0.35,0.0027,34,17
20230301,성북구,0.019,0.0338,0.42,0.003,38,17
20230301,송파구,0.0218,0.031,0.41,0.0024,35,18
20230301,양천구,0.0217,0.0259,0.4,0.0033,39,21
20230301,영등포구,0.022,0.0308,,0.0029,33,17
20230301,용산구,0.0174,0.0372,0.43,0.0028,34,18
20230301,은평구,0.0142,0.0362,0.4,0.0022,35,18
20230301,종로구,0.0172,0.0359,0.41,0.0026,34,19
20230301,중구,0.0179,0.0405,0.38,0.0028,32,22
20230301,중랑구,0.0194,0.0332,0.35,0.0024,33,19
20230301,강남대로,0.0242,0.0254,0.5,0.0027,41,20
20230301,강변북로,0.0316,0.0235,0.38,0.0032,40,22
20230301,공항대로,0.0297,0.0231,0.39,0.0028,43,18
20230301,도산대로,0.0259,0.0294,0.46,0.0031,40,22
20230301,동작대로,0.0264,0.0324,0.44,0.0029,34,16
20230301,시흥대로,0.0233,0.0296,0.35,0.0027,35,17
20230301,신촌로,0.0278,0.024,0.45,0.0029,42,21
20230301,영등포로,0.0274,0.0267,0.44,0.0031,36,20
20230301,정릉로,0.0277,0.0264,0.44,0.0032,34,16
20230301,종로,0.0163,0.0317,0.41,0.0029,32,15
20230301,천호대로,0.0296,0.025,0.42,0.0028,38,21
20230301,청계천로,0.0195,0.0332,0.35,0.003,35,18
20230301,한강대로,0.0211,0.0315,0.46,0.0035,41,19
20230301,홍릉로,0.0235,0.0277,,0.0031,32,19
20230301,화랑로,0.0307,0.0234,0.41,0.003,34,17
20230301,관악산,0.0101,0.0453,0.16,0.0022,35,17
20230301,남산,0.015,0.0374,0.3,0.0034,33,19
20230301,북한산,0.0065,0.0439,0.28,0.0029,28,13
20230301,세곡,0.0223,0.0305,0.39,0.0032,38,17
20230301,항동,0.0116,0.0333,0.36,0.0037,35,17
20230301,행주,0.0174,0.0261,0.32,0.0031,36,19
20230301,마포아트센터,0.0204,0.0359,0.52,0.0028,38,17
20230301,서울숲,0.019,0.0342,0.44,0.0033,42,17
20230301,올림픽공원,0.0203,0.0402,0.62,0.0028,36,23
20230301,자연사박물관,0.0169,0.0337,0.84,0.003,35,16
20230302,강남구,0.0148,0.0346,0.3,0.003,46,11
20230302,강동구,0.011,0.0309,0.27,0.0023,50,11
20230302,강북구,0.0082,0.037,0.35,0.0023,56,11
20230302,강서구,0.0139,0.0338,0.34,0.0029,50,12
20230302,관악구,0.0173,0.0269,0.37,0.0026,48,10
20230302,광진구,0.012,0.0292,0.32,0.0031,40,11
20230302,구로구,0.0136,0.027,0.36,0.0027,63,9
20230302,금천구,0.0172,0.0329,0.36,0.0032,42,14
20230302,노원구,0.0084,0.0339,0.36,0.0028,56,12
20230302,도봉구,0.0085,0.0388,0.28,0.0024,54,9
20230302,동대문구,0.0138,0.0346,0.35,0.0031,49,10
20230302,동작구,0.0137,0.033,0.28,0.0023,52,12
20230302,마포구,0.0175,0.0301,0.35,0.0027,40,10
20230302,서대문구,0.0092,0.0338,0.3,0.0022,55,8
20230302,서초구,0.0112,0.0318,0.32,0.0028,60,9
20230302,성동구,0.0169,0.0307,0.31,0.0027,46,10
20230302,성북구,0.0172,0.0314,0.41,0.0033,57,11
20230302,송파구,0.0152,0.0308,0.36,0.0026,60,11
20230302,양천구,0.0176,0.0251,0.36,0.0031,53,11
20230302,영등포구,0.0174,0.0299,,0.0027,46,9
20230302,용산구,0.0165,0.034,0.38,0.003,58,13
20230302,은평구,0.0134,0.0326,0.29,0.0024,53,12
20230302,종로구,0.0094,0.0354,0.33,0.0029,35,11
20230302,중구,0.0166,0.0347,0.35,0.0029,44,12
20230302,중랑구,0.016,0.0329,0.33,0.0026,45,10
20230302,강남대로,0.0191,0.0261,0.44,0.0025,67,10
20230302,강변북로,0.024,0.0283,0.25,0.0035,63,12
20230302,공항대로,0.0258,0.0246,0.33,0.0027,56,11
20230302,도산대로,0.022,0.0272,0.37,0.0033,62,12
20230302,동작대로,0.0223,0.0313,0.4,0.0027,49,12
20230302,시흥대로,0.0217,0.0262,0.33,0.0027,51,12
20230302,신촌로,0.0297,0.0207,0.47,0.003,55,13
20230302,영등포로,0.0265,0.0237,0.41,0.0029,50,12
20230302,정릉로,0.0249,0.0243,0.41,0.0029,50,11
20230302,종로,0.0145,0.0298,0.38,0.0031,45,10
20230302,천호대로,0.0242,0.0267,0.36,0.0028,54,11
20230302,청계천로,0.0193,0.0294,0.35,0.003,49,12
20230302,한강대로,0.0195,0.0279,0.44,0.0039,67,11
20230302,홍릉로,0.0205,0.026,0.42,0.0031,45,12
20230302,화랑로,0.026,0.0249,0.34,0.0029,51,11
20230302,관악산,0.0073,0.0404,0.15,0.0023,57,11
20230302,남산,0.0129,0.0341,0.3,0.0037,54,10
20230302,북한산,0.0051,0.0409,0.27,0.0031,52,10
20230302,세곡,0.0183,0.0312,0.37,0.0034,63,10
20230302,항동,0.008,0.035,0.26,0.0035,47,6
20230302,행주,0.0088,0.0314,0.22,0.0031,48,8
20230302,마포아트센터,0.0177,0.0328,0.49,0.003,58,9
20230302,서울숲,0.0136,0.0336,0.31,0.0035,58,8
20230302,올림픽공원,0.0142,0.0437,0.43,0.0029,51,11
20230302,자연사박물관,0.0131,0.0321,,0.0032,54,7
20230303,강남구,0.0256,0.029,0.37,0.0032,37,15
20230303,강동구,0.0253,0.0193,0.39,0.0024,40,17
20230303,강북구,0.0226,0.0261,0.49,0.0023,42,19
20230303,강서구,0.0279,0.0247,0.44,0.0033,44,13
20230303,관악구,0.0277,0.0238,0.47,0.0029,39,15
20230303,광진구,0.0255,0.02,0.42,0.0031,37,14
20230303,구로구,0.0218,0.0242,0.4,0.003,42,14
20230303,금천구,0.0253,0.0313,0.39,0.0034,32,15
20230303,노원구,0.0312,0.0191,0.53,0.0032,45,20
20230303,도봉구,0.0255,0.0249,0.54,0.0024,39,18
20230303,동대문구,0.0274,0.0257,0.43,0.0032,40,16
20230303,동작구,0.0243,0.0288,0.35,0.0026,37,15
20230303,마포구,0.0282,0.0252,0.42,0.0031,34,15
20230303,서대문구,0.0234,0.0121,0.68,0.0035,37,16
20230303,서초구,0.0262,0.0243,0.41,0.0028,41,15
20230303,성동구,0.0282,0.0244,0.37,0.0027,38,14
20230303,성북구,0.0331,0.0207,0.57,0.0034,43,17
20230303,송파구,0.0329,0.0183,0.45,0.0027,44,14
20230303,양천구,0.0236,0.024,0.4,0.0032,39,15
20230303,영등포구,0.0258,0.0275,,0.003,35,12
20230303,용산구,0.027,0.0277,0.44,0.0031,40,17
20230303,은평구,0.0238,0.0258,0.45,0.0025,39,17
20230303,종로구,0.0297,0.0229,0.48,0.0029,39,16
20230303,중구,0.0295,0.0259,0.46,0.0029,36,18
20230303,중랑구,0.0311,0.0215,0.44,0.0026,38,17
20230303,강남대로,0.0398,0.0186,0.72,0.0032,48,24
20230303,강변북로,0.0415,0.0209,0.48,0.003,51,24
20230303,공항대로,0.0325,0.022,0.38,0.0032,39,14
20230303,도산대로,0.017,0.0323,0.47,0.0024,51,23
20230303,동작대로,0.0348,0.0225,0.5,0.0028,39,18
20230303,시흥대로,0.0362,0.0207,0.42,0.0031,40,14
20230303,신촌로,0.0351,0.0176,0.56,0.0031,43,18
20230303,영등포로,0.0356,0.0193,0.51,0.0033,40,16
20230303,정릉로,0.0416,0.0124,0.58,0.0032,41,17
20230303,종로,0.0305,0.019,0.53,0.0031,37,14
20230303,천호대로,0.038,0.0166,0.51,0.003,42,17
20230303,청계천로,0.0338,0.0186,0.51,0.0031,39,17
20230303,한강대로,0.0315,0.0218,0.55,0.004,49,18
20230303,홍릉로,0.0355,0.017,0.5,0.0033,38,18
20230303,화랑로,0.0464,0.0101,0.56,0.003,41,17
20230303,관악산,0.0078,0.0467,0.17,0.0025,40,13
20230303,남산,0.019,0.0326,0.33,0.0038,38,16
20230303,북한산,0.0164,0.0313,0.34,0.0031,38,16
20230303,세곡,0.0317,0.0194,0.48,0.0038,43,17
20230303,항동,0.0148,0.0274,0.39,0.0039,34,11
20230303,행주,0.029,0.0194,0.37,0.0035,35,11
20230303,마포아트센터,0.0261,0.0299,0.58,0.0031,42,14
20230303,서울숲,0.0278,0.0253,0.56,0.0035,41,15
20230303,올림픽공원,0.0272,0.0305,0.34,0.003,38,19
20230303,자연사박물관,0.0291,0.0238,,0.0033,37,13
20230304,강남구,0.0343,0.0294,0.49,0.0035,65,34
20230304,강동구,0.0257,0.0233,0.48,0.0024,74,44
20230304,강북구,0.0273,0.0276,0.62,0.0025,77,47
20230304,강서구,0.0316,0.0313,0.58,0.0037,72,37
20230304,관악구,0.0339,0.0243,0.58,0.0033,66,34
20230304,광진구,0.0287,0.0221,0.61,0.0034,67,41
20230304,구로구,0.0277,0.0247,0.51,0.0037,72,39
20230304,금천구,0.0378,0.0287,0.51,0.0034,58,38
20230304,노원구,0.0344,0.0214,0.64,0.0031,80,51
20230304,도봉구,0.0278,0.0288,0.76,0.0029,74,45
20230304,동대문구,0.0327,0.0276,0.57,0.0035,72,43
20230304,동작구,0.0338,0.0264,0.51,0.003,66,41
20230304,마포구,0.0341,0.0286,0.55,0.0036,54,36
20230304,서대문구,0.0216,0.02,0.86,0.0037,62,38
20230304,서초구,0.0296,0.0278,0.52,0.003,68,44
20230304,성동구,0.0343,0.0263,0.52,0.003,69,35
20230304,성북구,0.0407,0.0194,0.73,0.0034,80,45
20230304,송파구,0.0375,0.0222,0.59,0.003,67,35
20230304,양천구,0.0302,0.0243,0.52,0.0035,65,39
20230304,영등포구,0.0338,0.0275,,0.0034,59,34
20230304,용산구,0.032,0.0309,0.59,0.0032,65,37
20230304,은평구,0.0266,0.03,0.64,0.0026,69,46
